genre,actor,avgRate,hitRatio,totalMovies,normalizedRating
drama,Tanisha,1.0,0.0,1,0.0
musical,Tanisha,2.0,0.0,1,0.02
comedy,Tanisha,1.5,0.0,2,0.01
mystery,Tanisha,3.0,0.0,1,0.05
horror,Tanisha,3.0,0.0,1,0.06
drama,Gaurav Kapoor,1.0,0.0,1,0.0
comedy,Gaurav Kapoor,1.0,0.0,1,0.01
crime,Gaurav Kapoor,1.0,0.0,1,0.01
mystery,Gaurav Kapoor,3.0,0.0,1,0.05
horror,Gaurav Kapoor,3.0,0.0,1,0.06
adventure,Amar Upadhyaya,1.0,0.0,1,0.03
thriller,Amar Upadhyaya,1.0,0.0,1,0.02
adventure,Divya Palat,1.0,0.0,1,0.03
thriller,Divya Palat,1.0,0.0,1,0.02
musical,Nandini Singh,3.0,0.0,1,0.02
action,Nandini Singh,3.0,0.0,1,0.01
comedy,Nandini Singh,3.0,0.0,1,0.01
drama,Kiran Janjani,1.0,0.0,3,0.01
animation,Kiran Janjani,2.0,0.0,1,0.15
drama,Vikas Sethi,1.0,0.0,1,0.0
drama,Adyasha,1.0,0.0,1,0.0
drama,Mink Singh,1.0,0.0,1,0.0
crime,Joy Fernandes,1.0,0.0,1,0.01
family,Joy Fernandes,1.0,0.0,1,0.09
thriller,Joy Fernandes,1.0,0.0,1,0.02
fantasy,Joy Fernandes,1.0,0.0,1,0.06
romance,Vijay Maurya,1.0,0.0,1,0.01
drama,Vijay Maurya,1.0,0.0,1,0.0
comedy,Vijay Maurya,1.0,0.0,1,0.01
crime,Vijay Maurya,1.0,0.0,1,0.01
thriller,Vijay Maurya,1.0,0.0,1,0.02
romance,Alyy Khan,1.0,0.0,1,0.01
drama,Alyy Khan,1.0,0.0,2,0.01
comedy,Alyy Khan,1.0,0.0,1,0.01
drama,Viju Khote,1.0,0.0,1,0.0
comedy,Viju Khote,1.0,0.0,1,0.01
romance,Attin Bhalla,1.0,0.0,1,0.01
action,Attin Bhalla,1.0,0.0,1,0.01
romance,Pankaj Dheer,1.0,0.0,1,0.01
action,Pankaj Dheer,1.0,0.0,3,0.02
romance,Purab Kohli,1.25,0.0,3,0.03
drama,Purab Kohli,1.3666666666666667,0.0,12,0.06
comedy,Purab Kohli,1.0,0.0,1,0.01
biography,Purab Kohli,2.0,0.0,1,0.22
crime,Purab Kohli,1.0,0.0,1,0.01
family,Purab Kohli,1.0,0.0,1,0.09
music,Purab Kohli,4.0,0.0,1,0.45
romance,Hrishitaa Bhatt,1.4111111111111108,0.0,12,0.12
drama,Hrishitaa Bhatt,1.2940476190476191,0.0,17,0.08
comedy,Hrishitaa Bhatt,1.25,0.0,4,0.02
crime,Hrishitaa Bhatt,1.0,0.0,3,0.04
romance,Irrfan Khan,2.3541666666666665,0.0,10,0.1
drama,Irrfan Khan,2.3274305555555554,0.046875,48,0.25
action,Irrfan Khan,2.1999999999999997,0.0,12,0.07
comedy,Irrfan Khan,3.0357142857142856,0.0,16,0.09
crime,Irrfan Khan,1.8047619047619048,0.028571428571428574,24,0.32
mystery,Irrfan Khan,1.0,0.0,1,0.05
thriller,Irrfan Khan,1.8333333333333333,0.0,5,0.08
history,Irrfan Khan,6.0,1.0,1,0.7
horror,Irrfan Khan,1.0,0.0,1,0.06
romance,Shenaz Treasury,2.5,0.0,2,0.02
drama,Shenaz Treasury,6.0,1.0,1,0.55
comedy,Shenaz Treasury,3.083333333333333,0.16666666666666666,5,0.12
crime,Shenaz Treasury,6.0,1.0,1,0.56
romance,Vishal Malhotra,2.5,0.0,3,0.03
drama,Vishal Malhotra,2.0,0.0,1,0.0
comedy,Vishal Malhotra,2.5,0.0,3,0.02
romance,Vikas Kalantri,1.0,0.0,1,0.01
drama,Vikas Kalantri,1.0,0.0,1,0.0
comedy,Vikas Kalantri,3.0,0.0,1,0.01
crime,Vikas Kalantri,1.0,0.0,1,0.01
romance,Anuj Sawhney,1.0,0.0,1,0.01
drama,Anuj Sawhney,1.75,0.0,3,0.01
comedy,Anuj Sawhney,3.0,0.0,1,0.01
mystery,Anuj Sawhney,2.0,0.0,1,0.05
horror,Anuj Sawhney,2.0,0.0,1,0.06
comedy,Aslam Khan,3.0,0.0,1,0.01
drama,Mahek Chahal,2.25,0.25,3,0.15
action,Mahek Chahal,2.25,0.25,3,0.15
comedy,Mahek Chahal,5.25,0.75,3,0.43
crime,Mahek Chahal,1.0,0.0,1,0.01
thriller,Mahek Chahal,1.0,0.0,1,0.02
drama,Shatrughan Sinha,1.0,0.0,3,0.01
musical,Shatrughan Sinha,1.0,0.0,1,0.02
action,Shatrughan Sinha,1.0,0.0,1,0.01
family,Shatrughan Sinha,1.0,0.0,1,0.09
romance,Victor Banerjee,2.0,0.0,1,0.01
adventure,Victor Banerjee,1.0,0.0,1,0.03
drama,Victor Banerjee,1.0,0.0,1,0.0
action,Victor Banerjee,1.0,0.0,1,0.01
comedy,Victor Banerjee,1.5,0.0,2,0.01
war,Victor Banerjee,1.0,0.0,1,0.09
history,Victor Banerjee,1.0,0.0,1,0.15
romance,Perizaad Zorabian,1.5,0.0,2,0.02
adventure,Perizaad Zorabian,2.0,0.0,1,0.03
drama,Perizaad Zorabian,1.0,0.0,1,0.0
action,Perizaad Zorabian,2.0,0.0,1,0.01
comedy,Perizaad Zorabian,1.5,0.0,2,0.01
crime,Perizaad Zorabian,2.0,0.0,1,0.01
romance,Khalid Siddiqui,2.0,0.0,1,0.01
comedy,Khalid Siddiqui,2.0,0.0,1,0.01
romance,Aditya Lakhia,1.0,0.0,1,0.01
adventure,Aditya Lakhia,1.0,0.0,3,0.1
drama,Aditya Lakhia,1.0,0.0,1,0.0
action,Aditya Lakhia,1.0,0.0,5,0.03
horror,Aditya Lakhia,1.0,0.0,1,0.06
animation,Aditya Lakhia,1.0,0.0,1,0.15
action,Bikram Saluja,2.0,0.0,1,0.01
thriller,Bikram Saluja,2.0,0.0,1,0.02
romance,Satish Kaushik,1.0,0.0,1,0.01
adventure,Satish Kaushik,1.0,0.0,1,0.03
drama,Satish Kaushik,1.5,0.0,4,0.02
action,Satish Kaushik,1.0,0.0,1,0.01
comedy,Satish Kaushik,2.0,0.0,3,0.02
crime,Satish Kaushik,1.0,0.0,1,0.01
thriller,Satish Kaushik,1.0,0.0,3,0.05
fantasy,Satish Kaushik,1.0,0.0,1,0.06
horror,Satish Kaushik,1.0,0.0,1,0.06
drama,Feroz Khan,2.0,0.0,1,0.0
musical,Feroz Khan,2.0,0.0,1,0.02
action,Feroz Khan,2.0,0.0,1,0.01
romance,Celina Jaitly,2.0,0.0,3,0.03
adventure,Celina Jaitly,2.0,0.0,1,0.03
drama,Celina Jaitly,1.3666666666666667,0.0,16,0.07
musical,Celina Jaitly,2.0,0.0,1,0.02
action,Celina Jaitly,2.0,0.0,4,0.02
comedy,Celina Jaitly,1.0,0.0,1,0.01
crime,Celina Jaitly,1.0,0.0,1,0.01
thriller,Celina Jaitly,1.5833333333333335,0.0,5,0.08
drama,Pinky Harwani,2.0,0.0,1,0.0
musical,Pinky Harwani,2.0,0.0,1,0.02
action,Pinky Harwani,2.0,0.0,1,0.01
romance,Amit Hingorani,1.0,0.0,1,0.01
crime,Amit Hingorani,1.0,0.0,1,0.01
romance,Raghuvir Yadav,1.0,0.0,3,0.03
drama,Raghuvir Yadav,2.0166666666666666,0.15833333333333333,21,0.18
musical,Raghuvir Yadav,2.0,0.0,1,0.02
comedy,Raghuvir Yadav,3.5,0.5,2,0.29
crime,Raghuvir Yadav,1.0,0.0,1,0.01
thriller,Raghuvir Yadav,1.0,0.0,1,0.02
war,Raghuvir Yadav,1.0,0.0,1,0.09
history,Raghuvir Yadav,1.0,0.0,1,0.15
romance,Nadira Babbar,1.0,0.0,1,0.01
drama,Nadira Babbar,1.0,0.0,1,0.0
romance,Kunal Kapoor,1.5,0.0,2,0.02
drama,Kunal Kapoor,2.5,0.16666666666666666,4,0.11
comedy,Kunal Kapoor,2.0,0.0,2,0.01
romance,Jagdeep,2.0,0.0,1,0.01
drama,Jagdeep,2.0,0.0,1,0.0
action,Jagdeep,1.0,0.0,1,0.01
comedy,Jagdeep,1.0,0.0,1,0.01
crime,Jagdeep,1.0,0.0,1,0.01
drama,Gayatri Joshi,2.0,0.0,1,0.0
drama,Kishori Balal,2.0,0.0,1,0.0
drama,Smith Seth,2.0,0.0,1,0.0
adventure,Singh Surendra,1.0,0.0,1,0.03
drama,Singh Surendra,1.0,0.0,1,0.0
action,Singh Surendra,1.0,0.0,1,0.01
romance,Sabyasachi Chakraborty,1.0,0.0,1,0.01
drama,Sabyasachi Chakraborty,1.0,0.0,2,0.01
action,Sabyasachi Chakraborty,1.0,0.0,1,0.01
comedy,Sabyasachi Chakraborty,1.0,0.0,1,0.01
sport,Sabyasachi Chakraborty,1.0,0.0,1,0.15
drama,Subhendu Chatterjee,1.0,0.0,1,0.0
drama,Gyanesh Mukherjee,1.0,0.0,1,0.0
drama,Javed Jaffrey,1.5833333333333335,0.0,5,0.02
comedy,Javed Jaffrey,1.25,0.0,3,0.02
crime,Javed Jaffrey,1.5,0.0,2,0.02
family,Javed Jaffrey,1.0,0.0,3,0.27
mystery,Javed Jaffrey,1.0,0.0,1,0.05
thriller,Javed Jaffrey,2.0,0.0,1,0.02
fantasy,Javed Jaffrey,1.0,0.0,1,0.06
animation,Javed Jaffrey,1.0,0.0,1,0.15
family,Nishith Dadhich,1.0,0.0,1,0.09
fantasy,Nishith Dadhich,1.0,0.0,1,0.06
romance,Shahbaaz Khan,1.0,0.0,1,0.01
adventure,Shahbaaz Khan,1.0,0.0,1,0.03
drama,Shahbaaz Khan,1.0,0.0,2,0.01
thriller,Shahbaaz Khan,3.0,0.0,1,0.02
history,Shahbaaz Khan,1.0,0.0,1,0.15
horror,Shahbaaz Khan,3.0,0.0,1,0.06
animation,Shahbaaz Khan,1.0,0.0,1,0.15
romance,Imran Khan,3.6666666666666665,0.25,8,0.22
adventure,Imran Khan,2.0,0.0,1,0.03
drama,Imran Khan,3.1955555555555555,0.18888888888888888,27,0.23
action,Imran Khan,1.75,0.0,3,0.02
comedy,Imran Khan,3.625,0.25,10,0.19
crime,Imran Khan,3.0,0.3333333333333333,3,0.22
thriller,Imran Khan,2.25,0.0,3,0.05
horror,Imran Khan,3.0,0.0,1,0.06
romance,Suhasini Mulay,2.0,0.0,1,0.01
drama,Suhasini Mulay,2.0,0.0,1,0.0
romance,Rimi Sen,3.125,0.0,6,0.06
drama,Rimi Sen,2.9375,0.0,12,0.06
action,Rimi Sen,1.0,0.0,1,0.01
comedy,Rimi Sen,2.9,0.06666666666666667,11,0.1
crime,Rimi Sen,1.1666666666666665,0.0,5,0.06
thriller,Rimi Sen,2.0,0.0,1,0.02
action,Ajay Jadeja,2.0,0.0,1,0.01
thriller,Ajay Jadeja,2.0,0.0,1,0.02
drama,Tara Sharma,2.033333333333333,0.0,13,0.06
action,Tara Sharma,2.0,0.0,1,0.01
comedy,Tara Sharma,1.75,0.0,3,0.02
crime,Tara Sharma,4.0,0.0,1,0.01
horror,Tara Sharma,2.0,0.0,1,0.06
romance,Yashpal Sharma,1.0,0.0,1,0.01
drama,Yashpal Sharma,3.283333333333333,0.0,11,0.05
action,Yashpal Sharma,1.0,0.0,1,0.01
comedy,Yashpal Sharma,1.0,0.0,1,0.01
crime,Yashpal Sharma,3.1111111111111107,0.0,5,0.06
thriller,Yashpal Sharma,4.0,0.0,3,0.05
romance,Bhoomika Chawla,2.75,0.0,3,0.03
drama,Bhoomika Chawla,1.0,0.0,4,0.02
action,Bhoomika Chawla,1.5,0.0,2,0.01
comedy,Bhoomika Chawla,2.0,0.0,1,0.01
biography,Bhoomika Chawla,1.0,0.0,1,0.22
crime,Bhoomika Chawla,1.0,0.0,1,0.01
history,Bhoomika Chawla,1.0,0.0,1,0.15
romance,Emraan Hashmi,2.8666666666666667,0.14537037037037037,33,0.41
drama,Emraan Hashmi,3.8233147804576375,0.24094001236858378,40,0.32
musical,Emraan Hashmi,1.75,0.0,3,0.07
action,Emraan Hashmi,3.1111111111111107,0.27777777777777773,11,0.21
comedy,Emraan Hashmi,3.388888888888889,0.28888888888888886,13,0.23
biography,Emraan Hashmi,7.0,1.0,1,0.78
crime,Emraan Hashmi,3.4861111111111107,0.29166666666666663,27,0.5
mystery,Emraan Hashmi,5.0,0.0,2,0.1
thriller,Emraan Hashmi,3.1153846153846154,0.20128205128205132,27,0.54
horror,Emraan Hashmi,5.0,0.16666666666666666,4,0.32
drama,Asif Basra,1.2666666666666666,0.0,11,0.05
action,Asif Basra,1.0,0.0,2,0.01
comedy,Asif Basra,1.0,0.0,5,0.03
crime,Asif Basra,1.0,0.0,1,0.01
thriller,Asif Basra,1.0,0.0,3,0.05
horror,Asif Basra,1.0,0.0,1,0.06
sport,Asif Basra,5.0,0.0,1,0.15
drama,Rita Bhaduri,1.0,0.0,5,0.02
comedy,Rita Bhaduri,1.0,0.0,1,0.01
thriller,Rita Bhaduri,1.0,0.0,1,0.02
comedy,Sunil Dutt,6.0,1.0,1,0.56
crime,Sunil Dutt,6.0,1.0,1,0.56
romance,Shernaz Patel,1.0,0.0,1,0.01
drama,Shernaz Patel,1.75,0.0,3,0.01
comedy,Shernaz Patel,1.0,0.0,3,0.02
drama,Ayesha Kapoor,1.75,0.0,3,0.01
crime,Ayesha Kapoor,1.0,0.0,1,0.01
mystery,Ayesha Kapoor,1.0,0.0,1,0.05
drama,Dilip Prabhavalkar,1.0,0.0,2,0.01
comedy,Dilip Prabhavalkar,1.0,0.0,1,0.01
crime,Dilip Prabhavalkar,1.0,0.0,1,0.01
drama,Akash Khurana,1.0,0.0,1,0.0
crime,Akash Khurana,1.0,0.0,1,0.01
action,Liyaqat Bari,1.0,0.0,3,0.02
crime,Liyaqat Bari,1.0,0.0,1,0.01
action,Brij Gopal,1.0,0.0,3,0.02
crime,Brij Gopal,1.0,0.0,1,0.01
drama,Rajendra Gupta,1.0,0.0,1,0.0
action,Rajendra Gupta,1.0,0.0,1,0.01
crime,Rajendra Gupta,1.0,0.0,2,0.02
family,Rajendra Gupta,1.0,0.0,1,0.09
mystery,Rajendra Gupta,1.0,0.0,1,0.05
thriller,Rajendra Gupta,1.0,0.0,1,0.02
comedy,Sadiya Siddiqui,1.0,0.0,1,0.01
comedy,Maria Goretti,1.0,0.0,1,0.01
romance,Supriya Pilgaonkar,1.0,0.0,1,0.01
drama,Supriya Pilgaonkar,1.0,0.0,1,0.0
musical,Supriya Pilgaonkar,1.0,0.0,1,0.02
romance,Babbu Mann,1.0,0.0,1,0.01
drama,Babbu Mann,1.0,0.0,1,0.0
romance,Ammtoje Mann,1.0,0.0,1,0.01
drama,Ammtoje Mann,1.0,0.0,1,0.0
action,Ammtoje Mann,1.0,0.0,1,0.01
romance,Mahie Gill,2.5,0.0,2,0.02
drama,Mahie Gill,2.975,0.0,10,0.05
action,Mahie Gill,3.0,0.0,2,0.01
comedy,Mahie Gill,2.0,0.0,3,0.02
crime,Mahie Gill,2.833333333333333,0.0,5,0.06
thriller,Mahie Gill,2.0,0.0,1,0.02
romance,Kiron Kher,4.5,0.5777777777777777,12,0.44
drama,Kiron Kher,4.7333333333333325,0.5466666666666666,13,0.36
musical,Kiron Kher,7.0,1.0,1,0.57
action,Kiron Kher,7.75,1.0,3,0.57
comedy,Kiron Kher,6.046666666666666,0.7466666666666667,13,0.48
crime,Kiron Kher,7.0,1.0,1,0.56
drama,Amitabh Dayal,1.0,0.0,1,0.0
crime,Amitabh Dayal,1.0,0.0,1,0.01
drama,Aditya Kotdar,1.0,0.0,1,0.0
crime,Aditya Kotdar,1.0,0.0,1,0.01
action,Tim Lawrence,1.0,0.0,1,0.01
action,Scott Hinds,1.0,0.0,1,0.01
action,Phil Jones,1.0,0.0,1,0.01
drama,Ahmed Chaudhary,1.0,0.0,1,0.0
mystery,Ahmed Chaudhary,1.0,0.0,1,0.05
thriller,Ahmed Chaudhary,1.0,0.0,3,0.05
thriller,Vinit Kumar,1.0,0.0,1,0.02
romance,Masumeh Makhija,1.0,0.0,1,0.01
drama,Masumeh Makhija,1.0,0.0,1,0.0
musical,Masumeh Makhija,1.0,0.0,1,0.02
comedy,Masumeh Makhija,1.0,0.0,5,0.03
romance,Aryan Vaid,1.0,0.0,1,0.01
drama,Aryan Vaid,3.0,0.0,1,0.0
musical,Aryan Vaid,3.0,0.0,1,0.02
crime,Aryan Vaid,1.0,0.0,1,0.01
mystery,Aryan Vaid,1.0,0.0,1,0.05
thriller,Aryan Vaid,1.0,0.0,1,0.02
action,Suneil Anand,1.0,0.0,1,0.01
action,Ting Leung,1.0,0.0,1,0.01
action,Leher Kala,1.0,0.0,1,0.01
comedy,Anil Chaudhary,1.0,0.0,1,0.01
thriller,Lucy Bartholomew,1.0,0.0,1,0.02
thriller,Tushar Dalvi,1.0,0.0,1,0.02
thriller,Jatin Karia,1.0,0.0,1,0.02
drama,Navneet Nishan,1.0,0.0,1,0.0
romance,Faisal Khan,1.0,0.0,1,0.01
action,Faisal Khan,1.0,0.0,1,0.01
romance,Aditya Pancholi,1.0,0.0,1,0.01
drama,Aditya Pancholi,2.0,0.0,1,0.0
action,Aditya Pancholi,1.5,0.0,2,0.01
crime,Aditya Pancholi,2.0,0.0,1,0.01
thriller,Aditya Pancholi,1.0,0.0,1,0.02
romance,Priya Gill,1.0,0.0,1,0.01
action,Priya Gill,1.0,0.0,1,0.01
romance,Nauheed Cyrusi,1.0,0.0,1,0.01
drama,Nauheed Cyrusi,1.0,0.0,12,0.06
musical,Nauheed Cyrusi,1.0,0.0,1,0.02
action,Nauheed Cyrusi,1.0,0.0,1,0.01
comedy,Nauheed Cyrusi,1.0,0.0,2,0.01
crime,Nauheed Cyrusi,1.0,0.0,3,0.04
romance,Vidya Malvade,2.3333333333333335,0.0,4,0.04
drama,Vidya Malvade,1.9583333333333333,0.0,7,0.03
musical,Vidya Malvade,1.0,0.0,1,0.02
action,Vidya Malvade,1.0,0.0,1,0.01
comedy,Vidya Malvade,1.0,0.0,3,0.02
crime,Vidya Malvade,1.5,0.0,2,0.02
thriller,Vidya Malvade,1.5,0.0,2,0.03
horror,Vidya Malvade,5.0,0.0,1,0.06
romance,Ashmit Patel,1.0,0.0,3,0.03
drama,Ashmit Patel,2.05,0.175,9,0.14
musical,Ashmit Patel,1.0,0.0,3,0.07
crime,Ashmit Patel,1.0,0.0,1,0.01
thriller,Ashmit Patel,3.444444444444444,0.38888888888888884,8,0.34
romance,Rakesh Bedi,4.0,0.0,1,0.01
adventure,Rakesh Bedi,1.0,0.0,1,0.03
drama,Rakesh Bedi,1.0625,0.0,10,0.05
action,Rakesh Bedi,1.0,0.0,1,0.01
comedy,Rakesh Bedi,1.4583333333333333,0.0,8,0.05
crime,Rakesh Bedi,1.5,0.0,2,0.02
thriller,Rakesh Bedi,1.0,0.0,1,0.02
drama,Kajal Chakraborty,1.0,0.0,1,0.0
comedy,Kajal Chakraborty,1.0,0.0,1,0.01
romance,Aarti Chhabria,1.75,0.0,3,0.03
drama,Aarti Chhabria,1.611111111111111,0.0,6,0.03
comedy,Aarti Chhabria,1.3888888888888886,0.0,8,0.05
family,Aarti Chhabria,1.0,0.0,1,0.09
romance,Arjan Bajwa,1.0,0.0,1,0.01
drama,Arjan Bajwa,1.4166666666666665,0.0,5,0.02
action,Arjan Bajwa,1.5,0.0,2,0.01
crime,Arjan Bajwa,1.0,0.0,3,0.04
thriller,Arjan Bajwa,1.5,0.0,2,0.03
romance,Gaurav Chanana,1.0,0.0,3,0.03
comedy,Gaurav Chanana,1.0,0.0,1,0.01
romance,Revathy,4.0,0.5,2,0.3
drama,Revathy,4.555555555555555,0.16666666666666666,6,0.12
crime,Revathy,5.0,0.0,1,0.01
thriller,Revathy,5.0,0.0,1,0.02
romance,Gul Panag,1.0,0.0,3,0.03
drama,Gul Panag,1.027777777777778,0.0,18,0.08
comedy,Gul Panag,1.0,0.0,4,0.02
crime,Gul Panag,1.0,0.0,1,0.01
mystery,Gul Panag,1.0,0.0,2,0.1
drama,Preeti Dayal,1.0,0.0,1,0.0
comedy,Rotem Bar,1.0,0.0,1,0.01
drama,Mukesh Ahuja,1.0,0.0,3,0.01
comedy,Mukesh Ahuja,1.0,0.0,2,0.01
thriller,Mukesh Ahuja,1.0,0.0,1,0.02
drama,Abhay Bhargav,1.0,0.0,3,0.01
action,Abhay Bhargav,1.0,0.0,1,0.01
comedy,Abhay Bhargav,1.0,0.0,1,0.01
crime,Abhay Bhargav,1.0,0.0,1,0.01
horror,Abhay Bhargav,1.0,0.0,1,0.06
drama,Suresh Chatwal,1.0,0.0,3,0.01
comedy,Suresh Chatwal,1.0,0.0,1,0.01
crime,Suresh Chatwal,1.0,0.0,1,0.01
mystery,Suresh Chatwal,1.0,0.0,1,0.05
romance,Milind Gunaji,1.0,0.0,1,0.01
drama,Milind Gunaji,1.0,0.0,12,0.06
comedy,Milind Gunaji,1.0,0.0,3,0.02
family,Milind Gunaji,1.0,0.0,1,0.09
thriller,Milind Gunaji,1.0,0.0,3,0.05
horror,Milind Gunaji,1.0,0.0,1,0.06
romance,Prashant Narayanan,1.0,0.0,1,0.01
drama,Prashant Narayanan,1.0,0.0,3,0.01
action,Prashant Narayanan,1.0,0.0,1,0.01
comedy,Prashant Narayanan,1.0,0.0,1,0.01
crime,Prashant Narayanan,1.0,0.0,1,0.01
thriller,Prashant Narayanan,1.0,0.0,1,0.02
romance,Sandhya Mridul,4.75,0.75,3,0.44
drama,Sandhya Mridul,3.0,0.0,2,0.01
action,Sandhya Mridul,1.0,0.0,1,0.01
comedy,Sandhya Mridul,1.0,0.0,4,0.02
crime,Sandhya Mridul,1.0,0.0,1,0.01
thriller,Sandhya Mridul,6.0,1.0,1,0.57
fantasy,Sandhya Mridul,1.0,0.0,1,0.06
horror,Sandhya Mridul,6.0,1.0,1,0.61
action,Pratima Kazmi,1.0,0.0,1,0.01
comedy,Pratima Kazmi,1.0,0.0,3,0.02
crime,Pratima Kazmi,1.0,0.0,1,0.01
romance,Brande Roderick,2.0,0.0,1,0.01
drama,Brande Roderick,2.0,0.0,1,0.0
comedy,Brande Roderick,2.0,0.0,1,0.01
romance,Noemi Besedes,2.0,0.0,1,0.01
drama,Noemi Besedes,2.0,0.0,1,0.0
comedy,Noemi Besedes,2.0,0.0,1,0.01
drama,Suchindra Bali,1.0,0.0,1,0.0
drama,Poonam Jhawer,1.0,0.0,1,0.0
romance,Ayesha Jhulka,2.0,0.0,1,0.01
drama,Ayesha Jhulka,1.0,0.0,3,0.01
action,Ayesha Jhulka,1.0,0.0,1,0.01
comedy,Ayesha Jhulka,1.75,0.0,3,0.02
crime,Ayesha Jhulka,1.0,0.0,1,0.01
romance,Kulbhushan Kharbanda,1.0,0.0,2,0.02
drama,Kulbhushan Kharbanda,1.6666666666666667,0.0,4,0.02
comedy,Kulbhushan Kharbanda,3.0,0.0,1,0.01
crime,Kulbhushan Kharbanda,3.0,0.0,1,0.01
thriller,Kulbhushan Kharbanda,1.0,0.0,1,0.02
history,Kulbhushan Kharbanda,1.0,0.0,1,0.15
romance,Poornima Pathwardhan,1.0,0.0,1,0.01
drama,Poornima Pathwardhan,1.0,0.0,1,0.0
history,Poornima Pathwardhan,1.0,0.0,1,0.15
romance,Raghu Raj,1.0,0.0,1,0.01
drama,Raghu Raj,1.0,0.0,1,0.0
history,Raghu Raj,1.0,0.0,1,0.15
drama,Shefali Shetty,1.5,0.0,5,0.02
musical,Shefali Shetty,4.0,0.0,1,0.02
comedy,Shefali Shetty,4.0,0.0,1,0.01
biography,Shefali Shetty,1.0,0.0,1,0.22
crime,Shefali Shetty,1.0,0.0,1,0.01
thriller,Shefali Shetty,1.0,0.0,1,0.02
history,Shefali Shetty,1.0,0.0,1,0.15
romance,Kapil Jhaveri,1.5,0.0,2,0.02
drama,Kapil Jhaveri,1.0,0.0,1,0.0
romance,Saloni Aswani,1.25,0.0,3,0.03
drama,Saloni Aswani,1.0,0.0,1,0.0
comedy,Devaraj,2.0,0.0,1,0.01
comedy,Dimple,2.25,0.125,8,0.11
comedy,Feroz,2.0,0.0,1,0.01
comedy,Reena Kapoor,2.0,0.0,1,0.01
comedy,Kavi Kumar Azad,2.0,0.0,1,0.01
comedy,Charlie,2.0,0.0,1,0.01
romance,Sweety Chhabra,1.0,0.0,1,0.01
comedy,Sweety Chhabra,2.0,0.0,1,0.01
drama,Gayatri,1.0,0.0,1,0.0
action,Gayatri,1.0,0.0,1,0.01
crime,Gayatri,1.0,0.0,1,0.01
drama,Sanjay Narvekar,1.0,0.0,1,0.0
action,Sanjay Narvekar,1.0,0.0,1,0.01
drama,Deepak Bandhu,1.0,0.0,1,0.0
action,Deepak Bandhu,1.0,0.0,1,0.01
thriller,Deepak Bandhu,1.0,0.0,1,0.02
drama,Ashney Shroff,1.0,0.0,1,0.0
action,Ashney Shroff,1.0,0.0,1,0.01
thriller,Ashney Shroff,1.0,0.0,1,0.02
romance,Vicky Ahuja,5.0,0.0,1,0.01
drama,Vicky Ahuja,2.3333333333333335,0.0,5,0.02
action,Vicky Ahuja,1.0,0.0,1,0.01
crime,Vicky Ahuja,1.0,0.0,1,0.01
mystery,Vicky Ahuja,4.0,0.0,2,0.1
thriller,Vicky Ahuja,1.0,0.0,1,0.02
horror,Vicky Ahuja,4.666666666666667,0.0,4,0.22
drama,Ravindra Bundela,1.0,0.0,1,0.0
action,Ravindra Bundela,1.0,0.0,1,0.01
thriller,Ravindra Bundela,1.0,0.0,1,0.02
romance,Beena Banerjee,1.0,0.0,1,0.01
drama,Beena Banerjee,1.0,0.0,2,0.01
action,Beena Banerjee,1.0,0.0,2,0.01
crime,Beena Banerjee,1.0,0.0,2,0.02
romance,Mohan Gokhale,1.0,0.0,1,0.01
romance,Rajat Kapoor,1.8333333333333335,0.0,4,0.04
drama,Rajat Kapoor,1.7569444444444444,0.09027777777777778,17,0.13
comedy,Rajat Kapoor,2.225,0.225,9,0.17
crime,Rajat Kapoor,1.1666666666666667,0.0,5,0.06
thriller,Rajat Kapoor,1.75,0.0,3,0.05
drama,Shama Deshpande,1.0,0.0,2,0.01
action,Shama Deshpande,1.0,0.0,1,0.01
crime,Shama Deshpande,1.0,0.0,1,0.01
romance,Jugal Hansraj,1.0,0.0,1,0.01
musical,Jugal Hansraj,1.0,0.0,1,0.02
romance,Tina Rana,1.0,0.0,1,0.01
musical,Tina Rana,1.0,0.0,1,0.02
romance,Vishnu Sharma,1.0,0.0,1,0.01
musical,Vishnu Sharma,1.0,0.0,1,0.02
romance,Isha Sharvani,1.3333333333333333,0.0,3,0.03
drama,Isha Sharvani,1.0,0.0,3,0.01
musical,Isha Sharvani,1.5,0.0,2,0.05
action,Isha Sharvani,1.0,0.0,1,0.01
comedy,Isha Sharvani,2.0,0.0,1,0.01
romance,Antonia Bernath,1.0,0.0,1,0.01
drama,Antonia Bernath,1.0,0.0,1,0.0
musical,Antonia Bernath,1.0,0.0,1,0.02
romance,Divya Khosla,1.0,0.0,1,0.01
drama,Divya Khosla,1.0,0.0,1,0.0
action,Divya Khosla,1.0,0.0,1,0.01
romance,Mohan Agashe,1.0,0.0,1,0.01
drama,Mohan Agashe,3.0,0.0,2,0.01
crime,Mohan Agashe,3.0,0.0,2,0.02
mystery,Mohan Agashe,1.0,0.0,1,0.05
thriller,Mohan Agashe,3.0,0.0,2,0.03
romance,Asrani,1.7777777777777777,0.1111111111111111,5,0.11
drama,Asrani,1.0,0.0,4,0.02
musical,Asrani,1.0,0.0,2,0.05
action,Asrani,1.0,0.0,3,0.02
comedy,Asrani,1.0,0.0,13,0.07
crime,Asrani,1.0,0.0,1,0.01
family,Asrani,1.0,0.0,1,0.09
sci-fi,Asrani,1.0,0.0,1,0.15
