name,year,Hit,Flop,HitPercentage
Sharat Saxena,2010-01-01,0,1,0.0
Mithun Chakraborty,2010-01-01,1,1,0.5
Bobby Deol,2010-01-01,0,1,0.0
Tinnu Anand,2010-01-01,0,0,0.0
Manjari Phadnis,2010-01-01,0,0,0.0
Kunal Kapoor,2010-01-01,0,0,0.0
Ayub Khan,2010-01-01,0,0,0.0
Kashmira Shah,2010-01-01,0,0,0.0
Deepak Dobriyal,2010-01-01,0,1,0.0
Rajpal Yadav,2010-01-01,0,4,0.0
Divya Dutta,2010-01-01,0,1,0.0
Rajat Bedi,2010-01-01,0,0,0.0
Rahul Bose,2010-01-01,0,1,0.0
Parvin Dabas,2010-01-01,0,0,0.0
Asrani,2010-01-01,0,0,0.0
Raghuvir Yadav,2010-01-01,1,0,1.0
Avtar Gill,2010-01-01,0,1,0.0
Aashish Chaudhary,2010-01-01,0,0,0.0
Laxmikant Berde,2010-01-01,0,0,0.0
Nandita Das,2010-01-01,0,0,0.0
Mukesh Tiwari,2010-01-01,0,1,0.0
Mahima Chaudhry,2010-01-01,0,0,0.0
Shahana Goswami,2010-01-01,0,1,0.0
Tara Sharma,2010-01-01,0,1,0.0
Smita Jaykar,2010-01-01,0,0,0.0
Gulshan Grover,2010-01-01,0,4,0.0
Vidya Malvade,2010-01-01,0,2,0.0
Yashpal Sharma,2010-01-01,0,1,0.0
Manoj Bajpayee,2010-01-01,0,2,0.0
Ashutosh Rana,2010-01-01,0,1,0.0
Ravi Kishan,2010-01-01,0,2,0.0
Nafisa Ali,2010-01-01,0,1,0.0
Arunoday Singh,2010-01-01,0,1,0.0
Omkar Das Manikpuri,2010-01-01,1,0,1.0
Himanshu Malik,2010-01-01,0,0,0.0
Mimoh Chakraborty,2010-01-01,0,0,0.0
Nushrat Bharucha,2010-01-01,1,0,1.0
Sarika,2010-01-01,0,0,0.0
Hema Malini,2010-01-01,0,1,0.0
Krishna Bhatt,2010-01-01,0,2,0.0
Dino Morea,2010-01-01,0,1,0.0
Tanushree Dutta,2010-01-01,0,3,0.0
Zakir Hussain,2010-01-01,0,2,0.0
Asif Basra,2010-01-01,0,1,0.0
Sachin Khedekar,2010-01-01,0,2,0.0
Celina Jaitly,2010-01-01,0,2,0.0
Raima Sen,2010-01-01,0,1,0.0
Gul Panag,2010-01-01,0,2,0.0
Rakesh Bedi,2010-01-01,0,1,0.0
Rati Agnihotri,2010-01-01,0,0,0.0
Ali Fazal,2010-01-01,0,0,0.0
Aarti Chhabria,2010-01-01,0,2,0.0
Satish Kaushik,2010-01-01,0,2,0.0
Seema Biswas,2010-01-01,0,1,0.0
Sanjay Suri,2010-01-01,0,1,0.0
Arun Bakshi,2010-01-01,0,1,0.0
Arya Babbar,2010-01-01,0,0,0.0
Namrata Shirodkar,2010-01-01,0,0,0.0
Dipannita Sharma,2010-01-01,0,0,0.0
Manu Rishi Chadha,2010-01-01,1,1,0.5
Sharad S. Kapoor,2010-01-01,0,0,0.0
Farida Jalal,2010-01-01,0,2,0.0
Mugdha Godse,2010-01-01,0,1,0.0
Riya Sen,2010-01-01,0,0,0.0
Bhoomika Chawla,2010-01-01,0,0,0.0
Tulip Joshi,2010-01-01,0,0,0.0
Vijay Raaz,2010-01-01,0,0,0.0
Hrishitaa Bhatt,2010-01-01,0,1,0.0
Dinesh Hingoo,2010-01-01,0,0,0.0
Sadashiv Amrapurkar,2010-01-01,0,1,0.0
Mohnish Bahl,2010-01-01,0,2,0.0
Farooq Shaikh,2010-01-01,0,2,0.0
Vikram Gokhale,2010-01-01,0,1,0.0
Govind Namdeo,2010-01-01,0,1,0.0
Kurush Deboo,2010-01-01,0,0,0.0
Sahil Khan,2010-01-01,0,1,0.0
Yash Tonk,2010-01-01,0,0,0.0
Ishrat Ali,2010-01-01,0,1,0.0
Milind Gunaji,2010-01-01,0,2,0.0
Sudesh Berry,2010-01-01,0,1,0.0
Rajit Kapoor,2010-01-01,0,0,0.0
Nassar Abdulla,2010-01-01,0,0,0.0
Snehal Dabi,2010-01-01,0,0,0.0
Sandali Sinha,2010-01-01,0,0,0.0
Kader Khan,2010-01-01,0,0,0.0
Rajeev Khandelwal,2010-01-01,0,0,0.0
Anupama Verma,2010-01-01,0,0,0.0
Anang Desai,2010-01-01,0,1,0.0
Himesh Reshammiya,2010-01-01,0,1,0.0
Bharati Achrekar,2010-01-01,0,0,0.0
Ashish Vidyarthi,2010-01-01,0,0,0.0
Purab Kohli,2010-01-01,0,0,0.0
Ila Arun,2010-01-01,0,1,0.0
Ram Kapoor,2010-01-01,0,1,0.0
Manoj Joshi,2010-01-01,0,0,0.0
Preeti Jhangiani,2010-01-01,0,0,0.0
Jacky Bhagnani,2010-01-01,0,0,0.0
Anuj Sawhney,2010-01-01,0,0,0.0
Neha Sharma,2010-01-01,0,1,0.0
Neena Gupta,2010-01-01,0,2,0.0
Gajendra Chouhan,2010-01-01,0,1,0.0
Perizaad Zorabian,2010-01-01,0,0,0.0
Aryan Vaid,2010-01-01,0,0,0.0
Prateik,2010-01-01,0,1,0.0
Sayaji Shinde,2010-01-01,0,0,0.0
Anita Hassandani,2010-01-01,0,0,0.0
Pooja Batra,2010-01-01,0,0,0.0
Vatsal Seth,2010-01-01,0,1,0.0
Suman Ranganathan,2010-01-01,0,0,0.0
Javed Jaffrey,2010-01-01,0,0,0.0
Mukesh Bhatt,2010-01-01,0,1,0.0
Arjan Bajwa,2010-01-01,0,1,0.0
Kabir Bedi,2010-01-01,0,1,0.0
Mukul Dev,2010-01-01,0,0,0.0
Shawar Ali,2010-01-01,0,0,0.0
Ayesha Jhulka,2010-01-01,0,0,0.0
Rajesh Khanna,2010-01-01,0,0,0.0
Birbal,2010-01-01,0,0,0.0
Sayali Bhagat,2010-01-01,0,0,0.0
Kiran Kumar,2010-01-01,0,0,0.0
Chunky Pandey,2010-01-01,0,1,0.0
Mandira Bedi,2010-01-01,0,0,0.0
Makrand Deshpande,2010-01-01,0,0,0.0
Aditya Srivastava,2010-01-01,0,1,0.0
Nauheed Cyrusi,2010-01-01,0,0,0.0
Abhay Bhargav,2010-01-01,0,0,0.0
Prashant Narayanan,2010-01-01,0,1,0.0
Puru Rajkumar,2010-01-01,0,0,0.0
Rohini Hattangadi,2010-01-01,0,0,0.0
Mukesh Ahuja,2010-01-01,0,0,0.0
Nagesh Bhonsle,2010-01-01,0,2,0.0
Shweta Bhardwaj,2010-01-01,0,0,0.0
Vikas Anand,2010-01-01,0,0,0.0
Akhilendra Mishra,2010-01-01,0,1,0.0
Rituparna Sengupta,2010-01-01,0,2,0.0
Hazel Croney,2010-01-01,0,3,0.0
Harman Baweja,2010-01-01,0,0,0.0
Sudha Chandran,2010-01-01,0,0,0.0
Shabana Azmi,2010-01-01,0,0,0.0
Benjamin Gilani,2010-01-01,0,0,0.0
Dev Anand,2010-01-01,0,0,0.0
Tanvi Azmi,2010-01-01,0,0,0.0
Adi Irani,2010-01-01,0,0,0.0
Achint Kaur,2010-01-01,0,0,0.0
Yuvika Chaudhry,2010-01-01,0,1,0.0
Pankaj Berry,2010-01-01,0,0,0.0
Varun Dhawan,2010-01-01,0,0,0.0
Nargis Fakhri,2010-01-01,0,0,0.0
Aamir Khan,2011-01-01,0,0,0.0
Shah Rukh Khan,2011-01-01,2,0,1.0
Salman Khan,2011-01-01,2,0,1.0
Katrina Kaif,2011-01-01,2,0,1.0
Deepika Padukone,2011-01-01,0,1,0.0
Hrithik Roshan,2011-01-01,2,0,1.0
Priyanka Chopra,2011-01-01,1,1,0.5
Kareena Kapoor,2011-01-01,2,0,1.0
Ranbir Kapoor,2011-01-01,1,0,1.0
Kajol,2011-01-01,0,0,0.0
John Abraham,2011-01-01,0,2,0.0
Amitabh Bachchan,2011-01-01,0,2,0.0
Sonakshi Sinha,2011-01-01,0,0,0.0
Alia Bhatt,2011-01-01,0,0,0.0
Ajay Devgn,2011-01-01,1,2,0.3333333333333333
Asin,2011-01-01,1,0,1.0
Farhan Akhtar,2011-01-01,1,0,1.0
Arjun Kapoor,2011-01-01,0,0,0.0
Akshay Kumar,2011-01-01,0,3,0.0
Anushka Sharma,2011-01-01,0,2,0.0
Vidya Balan,2011-01-01,2,0,1.0
Aishwarya Rai Bachchan,2011-01-01,0,0,0.0
Ranveer Singh,2011-01-01,0,1,0.0
Vir Das,2011-01-01,1,0,1.0
Shahid Kapoor,2011-01-01,0,1,0.0
Saif Ali Khan,2011-01-01,0,1,0.0
Anil Kapoor,2011-01-01,0,0,0.0
Prakash Raj,2011-01-01,1,0,1.0
Sonam Kapoor,2011-01-01,0,2,0.0
Sanjay Kapoor,2011-01-01,0,0,0.0
Jacqueline Fernandez,2011-01-01,1,0,1.0
Abhishek Bachchan,2011-01-01,0,2,0.0
Imran Khan,2011-01-01,2,0,1.0
Rekha,2011-01-01,0,0,0.0
Tabu,2011-01-01,0,0,0.0
Madhavan,2011-01-01,1,0,1.0
Sanjay Dutt,2011-01-01,0,2,0.0
Parineeti Chopra,2011-01-01,0,1,0.0
Madhuri Dixit,2011-01-01,0,0,0.0
Preity Zinta,2011-01-01,0,0,0.0
Govinda,2011-01-01,0,1,0.0
Emraan Hashmi,2011-01-01,2,1,0.6666666666666666
Bipasha Basu,2011-01-01,0,1,0.0
Uday Chopra,2011-01-01,0,0,0.0
Aditya Roy Kapoor,2011-01-01,0,0,0.0
Ritesh Deshmukh,2011-01-01,0,1,0.0
Rishi Kapoor,2011-01-01,0,2,0.0
Kangana Ranaut,2011-01-01,1,3,0.25
Dia Mirza,2011-01-01,0,1,0.0
Amrish Puri,2011-01-01,0,0,0.0
Amrita Rao,2011-01-01,0,0,0.0
Lara Dutta,2011-01-01,0,1,0.0
Om Puri,2011-01-01,1,2,0.3333333333333333
Kiron Kher,2011-01-01,0,1,0.0
Mallika Sherawat,2011-01-01,0,0,0.0
Sonu Sood,2011-01-01,0,1,0.0
Nana Patekar,2011-01-01,0,1,0.0
Vinod Khanna,2011-01-01,0,1,0.0
Kalki Koechlin,2011-01-01,0,2,0.0
Rani Mukerji,2011-01-01,1,0,1.0
Rajkummar Rao,2011-01-01,1,0,1.0
Tusshar Kapoor,2011-01-01,1,2,0.3333333333333333
Arjun Rampal,2011-01-01,1,0,1.0
Paresh Rawal,2011-01-01,1,0,1.0
Supriya Pathak,2011-01-01,0,1,0.0
Nawazuddin Siddiqui,2011-01-01,0,0,0.0
Naseeruddin Shah,2011-01-01,2,0,1.0
Randeep Hooda,2011-01-01,0,1,0.0
Jaya Bhaduri,2011-01-01,0,0,0.0
Karisma Kapoor,2011-01-01,0,0,0.0
Sharman Joshi,2011-01-01,0,0,0.0
Boman Irani,2011-01-01,0,1,0.0
Satish Shah,2011-01-01,0,0,0.0
Arshad Warsi,2011-01-01,0,0,0.0
Raj Babbar,2011-01-01,1,1,0.5
Shilpa Shetty,2011-01-01,0,0,0.0
Vivek Oberoi,2011-01-01,0,0,0.0
Anupam Kher,2011-01-01,0,6,0.0
Sameera Reddy,2011-01-01,0,0,0.0
Sunny Deol,2011-01-01,0,0,0.0
Shraddha Kapoor,2011-01-01,0,1,0.0
Akshaye Khanna,2011-01-01,0,0,0.0
Manish Chaudhary,2011-01-01,0,0,0.0
Sunil Shetty,2011-01-01,0,1,0.0
Sohail Khan,2011-01-01,0,0,0.0
Esha Deol,2011-01-01,0,0,0.0
Pavan Malhotra,2011-01-01,0,1,0.0
Sonali Kulkarni,2011-01-01,1,0,1.0
Rimi Sen,2011-01-01,0,1,0.0
Sushmita Sen,2011-01-01,0,0,0.0
Gracy Singh,2011-01-01,0,0,0.0
Kunal Khemu,2011-01-01,0,0,0.0
Juhi Chawla,2011-01-01,0,0,0.0
Vinay Pathak,2011-01-01,0,4,0.0
Dharmendra,2011-01-01,0,1,0.0
Mohammed Zeeshan Ayyub,2011-01-01,0,0,0.0
Ranvir Shorey,2011-01-01,0,0,0.0
Genelia D'Souza,2011-01-01,0,1,0.0
Isha Koppikar,2011-01-01,0,1,0.0
Soha Ali Khan,2011-01-01,0,1,0.0
Johnny Lever,2011-01-01,0,1,0.0
Ayesha Takia,2011-01-01,0,1,0.0
Tia Bajpai,2011-01-01,1,1,0.5
Nasser,2011-01-01,0,0,0.0
Saurabh Shukla,2011-01-01,0,1,0.0
Konkona Sen Sharma,2011-01-01,0,0,0.0
Ameesha Patel,2011-01-01,0,1,0.0
Zayed Khan,2011-01-01,0,1,0.0
Neha Dhupia,2011-01-01,0,1,0.0
Irrfan Khan,2011-01-01,0,1,0.0
Revathy,2011-01-01,0,0,0.0
Girish Karnad,2011-01-01,0,0,0.0
Fardeen Khan,2011-01-01,0,0,0.0
Mahesh Manjrekar,2011-01-01,1,0,1.0
Shakti Kapoor,2011-01-01,0,0,0.0
Shiney Ahuja,2011-01-01,0,0,0.0
Lillete Dubey,2011-01-01,0,1,0.0
Shreyas Talpade,2011-01-01,0,1,0.0
Minissha Lamba,2011-01-01,0,2,0.0
Jimmy Shergill,2011-01-01,1,1,0.5
Manisha Koirala,2011-01-01,0,0,0.0
Atul Kulkarni,2011-01-01,0,0,0.0
Amrita Arora,2011-01-01,0,0,0.0
Neil Nitin Mukesh,2011-01-01,0,0,0.0
Rajat Kapoor,2011-01-01,0,1,0.0
Aftab Shivdasani,2011-01-01,0,0,0.0
Ashmit Patel,2011-01-01,0,0,0.0
Dimple Kapadia,2011-01-01,0,1,0.0
Urmila Matondkar,2011-01-01,0,0,0.0
Danny Denzongpa,2011-01-01,0,0,0.0
Ahsaas Channa,2011-01-01,0,0,0.0
Prem Chopra,2011-01-01,0,1,0.0
Sushant Singh,2011-01-01,0,0,0.0
Rahul Dev,2011-01-01,0,0,0.0
Kay Kay Menon,2011-01-01,0,2,0.0
Darshan Jariwala,2011-01-01,0,0,0.0
Antara Mali,2011-01-01,0,0,0.0
Jackie Shroff,2011-01-01,0,2,0.0
Vrajesh Hirjee,2011-01-01,0,0,0.0
Vicky Ahuja,2011-01-01,0,0,0.0
Sandhya Mridul,2011-01-01,0,0,0.0
Arbaaz Khan,2011-01-01,0,0,0.0
Prachi Desai,2011-01-01,0,0,0.0
Ali Zafar,2011-01-01,1,0,1.0
Udita Goswami,2011-01-01,0,0,0.0
Rana Jung Bahadur,2011-01-01,0,0,0.0
Abhay Deol,2011-01-01,0,0,0.0
Neetu Chandra,2011-01-01,0,2,0.0
Sanjay Mishra,2011-01-01,0,1,0.0
Priyanshu Chatterjee,2011-01-01,0,0,0.0
Raveena Tandon,2011-01-01,0,0,0.0
Alok Nath,2011-01-01,0,0,0.0
Mahie Gill,2011-01-01,0,3,0.0
Sharat Saxena,2011-01-01,0,1,0.0
Mithun Chakraborty,2011-01-01,0,0,0.0
Bobby Deol,2011-01-01,0,1,0.0
Tinnu Anand,2011-01-01,0,1,0.0
Manjari Phadnis,2011-01-01,0,1,0.0
Kunal Kapoor,2011-01-01,0,0,0.0
Ayub Khan,2011-01-01,0,0,0.0
Kashmira Shah,2011-01-01,0,1,0.0
Deepak Dobriyal,2011-01-01,1,2,0.3333333333333333
Rajpal Yadav,2011-01-01,0,1,0.0
Divya Dutta,2011-01-01,0,3,0.0
Rajat Bedi,2011-01-01,0,0,0.0
Rahul Bose,2011-01-01,0,1,0.0
Parvin Dabas,2011-01-01,0,1,0.0
Asrani,2011-01-01,1,0,1.0
Raghuvir Yadav,2011-01-01,0,2,0.0
Avtar Gill,2011-01-01,0,1,0.0
Aashish Chaudhary,2011-01-01,0,0,0.0
Laxmikant Berde,2011-01-01,0,0,0.0
Nandita Das,2011-01-01,0,0,0.0
Mukesh Tiwari,2011-01-01,0,1,0.0
Mahima Chaudhry,2011-01-01,0,0,0.0
Shahana Goswami,2011-01-01,1,0,1.0
Tara Sharma,2011-01-01,0,0,0.0
Smita Jaykar,2011-01-01,0,1,0.0
Gulshan Grover,2011-01-01,0,1,0.0
Vidya Malvade,2011-01-01,0,0,0.0
Yashpal Sharma,2011-01-01,0,2,0.0
Manoj Bajpayee,2011-01-01,0,2,0.0
Ashutosh Rana,2011-01-01,0,1,0.0
Ravi Kishan,2011-01-01,0,1,0.0
Nafisa Ali,2011-01-01,1,0,1.0
Arunoday Singh,2011-01-01,0,1,0.0
Omkar Das Manikpuri,2011-01-01,0,0,0.0
Himanshu Malik,2011-01-01,0,0,0.0
Mimoh Chakraborty,2011-01-01,1,1,0.5
Nushrat Bharucha,2011-01-01,0,1,0.0
Sarika,2011-01-01,0,0,0.0
Hema Malini,2011-01-01,0,1,0.0
Krishna Bhatt,2011-01-01,1,0,1.0
Dino Morea,2011-01-01,0,0,0.0
Tanushree Dutta,2011-01-01,0,0,0.0
Zakir Hussain,2011-01-01,0,2,0.0
Asif Basra,2011-01-01,0,0,0.0
Sachin Khedekar,2011-01-01,0,1,0.0
Celina Jaitly,2011-01-01,0,0,0.0
Raima Sen,2011-01-01,0,0,0.0
Gul Panag,2011-01-01,0,1,0.0
Rakesh Bedi,2011-01-01,0,0,0.0
Rati Agnihotri,2011-01-01,0,1,0.0
Ali Fazal,2011-01-01,0,1,0.0
Aarti Chhabria,2011-01-01,0,0,0.0
Satish Kaushik,2011-01-01,0,2,0.0
Seema Biswas,2011-01-01,0,2,0.0
Sanjay Suri,2011-01-01,0,0,0.0
Arun Bakshi,2011-01-01,0,0,0.0
Arya Babbar,2011-01-01,0,1,0.0
Namrata Shirodkar,2011-01-01,0,0,0.0
Dipannita Sharma,2011-01-01,0,1,0.0
Manu Rishi Chadha,2011-01-01,0,0,0.0
Sharad S. Kapoor,2011-01-01,0,0,0.0
Farida Jalal,2011-01-01,0,1,0.0
Mugdha Godse,2011-01-01,0,0,0.0
Riya Sen,2011-01-01,0,1,0.0
Bhoomika Chawla,2011-01-01,0,0,0.0
Tulip Joshi,2011-01-01,0,1,0.0
Vijay Raaz,2011-01-01,0,1,0.0
Hrishitaa Bhatt,2011-01-01,0,0,0.0
Dinesh Hingoo,2011-01-01,0,0,0.0
Sadashiv Amrapurkar,2011-01-01,0,0,0.0
Mohnish Bahl,2011-01-01,0,2,0.0
Farooq Shaikh,2011-01-01,0,1,0.0
Vikram Gokhale,2011-01-01,0,0,0.0
Govind Namdeo,2011-01-01,0,0,0.0
Kurush Deboo,2011-01-01,0,1,0.0
Sahil Khan,2011-01-01,0,0,0.0
Yash Tonk,2011-01-01,0,0,0.0
Ishrat Ali,2011-01-01,0,0,0.0
Milind Gunaji,2011-01-01,0,1,0.0
Sudesh Berry,2011-01-01,0,0,0.0
Rajit Kapoor,2011-01-01,0,1,0.0
Nassar Abdulla,2011-01-01,0,1,0.0
Snehal Dabi,2011-01-01,0,1,0.0
Sandali Sinha,2011-01-01,0,0,0.0
Kader Khan,2011-01-01,0,0,0.0
Rajeev Khandelwal,2011-01-01,0,2,0.0
Anupama Verma,2011-01-01,0,0,0.0
Anang Desai,2011-01-01,0,1,0.0
Himesh Reshammiya,2011-01-01,0,1,0.0
Bharati Achrekar,2011-01-01,0,0,0.0
Ashish Vidyarthi,2011-01-01,0,0,0.0
Purab Kohli,2011-01-01,0,1,0.0
Ila Arun,2011-01-01,0,1,0.0
Ram Kapoor,2011-01-01,0,0,0.0
Manoj Joshi,2011-01-01,0,2,0.0
Preeti Jhangiani,2011-01-01,0,0,0.0
Jacky Bhagnani,2011-01-01,0,1,0.0
Anuj Sawhney,2011-01-01,0,0,0.0
Neha Sharma,2011-01-01,0,0,0.0
Neena Gupta,2011-01-01,0,0,0.0
Gajendra Chouhan,2011-01-01,0,0,0.0
Perizaad Zorabian,2011-01-01,0,0,0.0
Aryan Vaid,2011-01-01,0,0,0.0
Prateik,2011-01-01,0,2,0.0
Sayaji Shinde,2011-01-01,0,0,0.0
Anita Hassandani,2011-01-01,0,0,0.0
Pooja Batra,2011-01-01,0,0,0.0
Vatsal Seth,2011-01-01,0,1,0.0
Suman Ranganathan,2011-01-01,0,0,0.0
Javed Jaffrey,2011-01-01,0,0,0.0
Mukesh Bhatt,2011-01-01,0,1,0.0
Arjan Bajwa,2011-01-01,0,1,0.0
Kabir Bedi,2011-01-01,0,0,0.0
Mukul Dev,2011-01-01,0,0,0.0
Shawar Ali,2011-01-01,0,0,0.0
Ayesha Jhulka,2011-01-01,0,0,0.0
Rajesh Khanna,2011-01-01,0,0,0.0
Birbal,2011-01-01,0,1,0.0
Sayali Bhagat,2011-01-01,0,1,0.0
Kiran Kumar,2011-01-01,0,0,0.0
Chunky Pandey,2011-01-01,0,0,0.0
Mandira Bedi,2011-01-01,0,0,0.0
Makrand Deshpande,2011-01-01,0,1,0.0
Aditya Srivastava,2011-01-01,0,0,0.0
Nauheed Cyrusi,2011-01-01,0,0,0.0
Abhay Bhargav,2011-01-01,0,0,0.0
Prashant Narayanan,2011-01-01,0,0,0.0
Puru Rajkumar,2011-01-01,0,0,0.0
Rohini Hattangadi,2011-01-01,0,0,0.0
Mukesh Ahuja,2011-01-01,0,0,0.0
Nagesh Bhonsle,2011-01-01,0,2,0.0
Shweta Bhardwaj,2011-01-01,0,2,0.0
Vikas Anand,2011-01-01,0,0,0.0
Akhilendra Mishra,2011-01-01,0,0,0.0
Rituparna Sengupta,2011-01-01,0,0,0.0
Hazel Croney,2011-01-01,0,0,0.0
Harman Baweja,2011-01-01,0,0,0.0
Sudha Chandran,2011-01-01,0,1,0.0
Shabana Azmi,2011-01-01,0,0,0.0
Benjamin Gilani,2011-01-01,0,0,0.0
Dev Anand,2011-01-01,0,1,0.0
Tanvi Azmi,2011-01-01,0,2,0.0
Adi Irani,2011-01-01,0,0,0.0
Achint Kaur,2011-01-01,0,1,0.0
Yuvika Chaudhry,2011-01-01,0,2,0.0
Pankaj Berry,2011-01-01,0,1,0.0
Varun Dhawan,2011-01-01,0,0,0.0
Nargis Fakhri,2011-01-01,1,0,1.0
Aamir Khan,2012-01-01,1,0,1.0
Shah Rukh Khan,2012-01-01,1,0,1.0
Salman Khan,2012-01-01,2,1,0.6666666666666666
Katrina Kaif,2012-01-01,2,0,1.0
Deepika Padukone,2012-01-01,1,0,1.0
Hrithik Roshan,2012-01-01,1,0,1.0
Priyanka Chopra,2012-01-01,2,1,0.6666666666666666
Kareena Kapoor,2012-01-01,1,3,0.25
Ranbir Kapoor,2012-01-01,1,0,1.0
Kajol,2012-01-01,0,0,0.0
John Abraham,2012-01-01,1,0,1.0
Amitabh Bachchan,2012-01-01,0,1,0.0
Sonakshi Sinha,2012-01-01,3,0,1.0
Alia Bhatt,2012-01-01,1,0,1.0
Ajay Devgn,2012-01-01,2,1,0.6666666666666666
Asin,2012-01-01,2,1,0.6666666666666666
Farhan Akhtar,2012-01-01,0,0,0.0
Arjun Kapoor,2012-01-01,0,1,0.0
Akshay Kumar,2012-01-01,2,1,0.6666666666666666
Anushka Sharma,2012-01-01,1,0,1.0
Vidya Balan,2012-01-01,1,0,1.0
Aishwarya Rai Bachchan,2012-01-01,0,0,0.0
Ranveer Singh,2012-01-01,0,0,0.0
Vir Das,2012-01-01,0,0,0.0
Shahid Kapoor,2012-01-01,0,1,0.0
Saif Ali Khan,2012-01-01,1,1,0.5
Anil Kapoor,2012-01-01,0,1,0.0
Prakash Raj,2012-01-01,1,0,1.0
Sonam Kapoor,2012-01-01,0,0,0.0
Sanjay Kapoor,2012-01-01,0,0,0.0
Jacqueline Fernandez,2012-01-01,1,0,1.0
Abhishek Bachchan,2012-01-01,1,1,0.5
Imran Khan,2012-01-01,0,1,0.0
Rekha,2012-01-01,0,0,0.0
Tabu,2012-01-01,0,0,0.0
Madhavan,2012-01-01,0,1,0.0
Sanjay Dutt,2012-01-01,2,1,0.6666666666666666
Parineeti Chopra,2012-01-01,0,1,0.0
Madhuri Dixit,2012-01-01,0,0,0.0
Preity Zinta,2012-01-01,0,0,0.0
Govinda,2012-01-01,0,0,0.0
Emraan Hashmi,2012-01-01,1,2,0.3333333333333333
Bipasha Basu,2012-01-01,1,2,0.3333333333333333
Uday Chopra,2012-01-01,0,0,0.0
Aditya Roy Kapoor,2012-01-01,0,0,0.0
Ritesh Deshmukh,2012-01-01,1,1,0.5
Rishi Kapoor,2012-01-01,2,0,1.0
Kangana Ranaut,2012-01-01,0,1,0.0
Dia Mirza,2012-01-01,0,0,0.0
Amrish Puri,2012-01-01,0,0,0.0
Amrita Rao,2012-01-01,0,0,0.0
Lara Dutta,2012-01-01,0,0,0.0
Om Puri,2012-01-01,0,1,0.0
Kiron Kher,2012-01-01,0,1,0.0
Mallika Sherawat,2012-01-01,0,1,0.0
Sonu Sood,2012-01-01,0,0,0.0
Nana Patekar,2012-01-01,0,0,0.0
Vinod Khanna,2012-01-01,1,0,1.0
Kalki Koechlin,2012-01-01,0,1,0.0
Rani Mukerji,2012-01-01,1,1,0.5
Rajkummar Rao,2012-01-01,0,0,0.0
Tusshar Kapoor,2012-01-01,1,0,1.0
Arjun Rampal,2012-01-01,0,2,0.0
Paresh Rawal,2012-01-01,1,0,1.0
Supriya Pathak,2012-01-01,0,0,0.0
Nawazuddin Siddiqui,2012-01-01,1,1,0.5
Naseeruddin Shah,2012-01-01,0,0,0.0
Randeep Hooda,2012-01-01,2,1,0.6666666666666666
Jaya Bhaduri,2012-01-01,0,0,0.0
Karisma Kapoor,2012-01-01,0,0,0.0
Sharman Joshi,2012-01-01,1,1,0.5
Boman Irani,2012-01-01,2,2,0.5
Satish Shah,2012-01-01,0,0,0.0
Arshad Warsi,2012-01-01,0,0,0.0
Raj Babbar,2012-01-01,0,1,0.0
Shilpa Shetty,2012-01-01,0,0,0.0
Vivek Oberoi,2012-01-01,0,1,0.0
Anupam Kher,2012-01-01,1,0,1.0
Sameera Reddy,2012-01-01,0,0,0.0
Sunny Deol,2012-01-01,0,0,0.0
Shraddha Kapoor,2012-01-01,0,0,0.0
Akshaye Khanna,2012-01-01,0,0,0.0
Manish Chaudhary,2012-01-01,2,1,0.6666666666666666
Sunil Shetty,2012-01-01,0,1,0.0
Sohail Khan,2012-01-01,0,0,0.0
Esha Deol,2012-01-01,0,0,0.0
Pavan Malhotra,2012-01-01,0,0,0.0
Sonali Kulkarni,2012-01-01,0,0,0.0
Rimi Sen,2012-01-01,0,0,0.0
Sushmita Sen,2012-01-01,0,0,0.0
Gracy Singh,2012-01-01,0,0,0.0
Kunal Khemu,2012-01-01,0,1,0.0
Juhi Chawla,2012-01-01,1,1,0.5
Vinay Pathak,2012-01-01,0,0,0.0
Dharmendra,2012-01-01,0,0,0.0
Mohammed Zeeshan Ayyub,2012-01-01,1,0,1.0
Ranvir Shorey,2012-01-01,1,1,0.5
Genelia D'Souza,2012-01-01,0,1,0.0
Isha Koppikar,2012-01-01,0,0,0.0
Soha Ali Khan,2012-01-01,0,0,0.0
Johnny Lever,2012-01-01,0,0,0.0
Ayesha Takia,2012-01-01,0,0,0.0
Tia Bajpai,2012-01-01,1,0,1.0
Nasser,2012-01-01,1,0,1.0
Saurabh Shukla,2012-01-01,1,0,1.0
Konkona Sen Sharma,2012-01-01,0,0,0.0
Ameesha Patel,2012-01-01,0,0,0.0
Zayed Khan,2012-01-01,0,0,0.0
Neha Dhupia,2012-01-01,0,3,0.0
Irrfan Khan,2012-01-01,0,0,0.0
Revathy,2012-01-01,0,0,0.0
Girish Karnad,2012-01-01,1,0,1.0
Fardeen Khan,2012-01-01,0,0,0.0
Mahesh Manjrekar,2012-01-01,0,0,0.0
Shakti Kapoor,2012-01-01,0,1,0.0
Shiney Ahuja,2012-01-01,0,1,0.0
Lillete Dubey,2012-01-01,0,0,0.0
Shreyas Talpade,2012-01-01,0,0,0.0
Minissha Lamba,2012-01-01,0,0,0.0
Jimmy Shergill,2012-01-01,0,0,0.0
Manisha Koirala,2012-01-01,0,1,0.0
Atul Kulkarni,2012-01-01,0,0,0.0
Amrita Arora,2012-01-01,0,0,0.0
